hour,generator,bus,carrier,offered_MW,dispatched_MW,curtailed_MW,constraint_based_MW,surplus_based_MW
2030-01-21 01:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,2.952,2.952,0.0,0.0,0.0
2030-01-21 02:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.835,4.835,0.0,0.0,0.0
2030-01-21 03:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,4.492,4.492,0.0,0.0,0.0
2030-01-21 04:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,6.129,6.129,0.0,0.0,0.0
2030-01-21 05:00:00,Cathaleen's Fall wind,Cathaleen's Fall,wind,8.769,8.769,0.0,0.0,0.0
2030-01-14 06:00:00,Binbane wind,Binbane,wind,27.333,27.333,0.0,0.0,0.0
2030-01-14 07:00:00,Binbane wind,Binbane,wind,40.47,40.47,0.0,0.0,0.0
2030-01-14 08:00:00,Binbane wind,Binbane,wind,36.707,36.707,0.0,0.0,0.0
2030-01-14 09:00:00,Binbane wind,Binbane,wind,51.187,51.187,0.0,0.0,0.0
2030-01-14 10:00:00,Binbane wind,Binbane,wind,42.917,42.917,0.0,0.0,0.0
2030-01-14 11:00:00,Binbane wind,Binbane,wind,63.987,63.987,0.0,0.0,0.0
2030-01-14 12:00:00,Binbane wind,Binbane,wind,23.012,23.012,0.0,0.0,0.0
2030-01-14 13:00:00,Binbane wind,Binbane,wind,21.689,21.689,0.0,0.0,0.0
2030-01-14 14:00:00,Binbane wind,Binbane,wind,16.285,16.285,0.0,0.0,0.0
2030-01-14 15:00:00,Binbane wind,Binbane,wind,39.949,39.949,0.0,0.0,0.0
2030-01-14 16:00:00,Binbane wind,Binbane,wind,28.084,28.084,0.0,0.0,0.0
2030-01-14 17:00:00,Binbane wind,Binbane,wind,41.394,41.394,0.0,0.0,0.0
2030-01-14 18:00:00,Binbane wind,Binbane,wind,29.074,29.074,0.0,0.0,0.0
2030-01-14 19:00:00,Binbane wind,Binbane,wind,29.042,29.042,0.0,0.0,0.0
2030-01-14 20:00:00,Binbane wind,Binbane,wind,19.414,19.414,0.0,0.0,0.0
2030-01-14 21:00:00,Binbane wind,Binbane,wind,26.696,26.696,0.0,0.0,0.0
2030-01-14 22:00:00,Binbane wind,Binbane,wind,17.749,17.749,0.0,0.0,0.0
2030-01-14 23:00:00,Binbane wind,Binbane,wind,32.727,32.727,0.0,0.0,0.0
2030-01-15 00:00:00,Binbane wind,Binbane,wind,50.908,50.908,0.0,0.0,0.0
2030-01-15 01:00:00,Binbane wind,Binbane,wind,57.862,57.862,0.0,0.0,0.0
2030-01-15 02:00:00,Binbane wind,Binbane,wind,60.961,56.756,4.205,1.411,2.794
2030-01-15 03:00:00,Binbane wind,Binbane,wind,73.486,73.486,0.0,0.0,0.0
2030-01-15 04:00:00,Binbane wind,Binbane,wind,73.962,73.962,0.0,0.0,0.0
2030-01-15 05:00:00,Binbane wind,Binbane,wind,67.177,67.177,0.0,0.0,0.0
2030-01-15 06:00:00,Binbane wind,Binbane,wind,49.016,49.016,0.0,0.0,0.0
2030-01-15 07:00:00,Binbane wind,Binbane,wind,34.414,34.414,0.0,0.0,0.0
2030-01-15 08:00:00,Binbane wind,Binbane,wind,41.968,41.968,0.0,0.0,0.0
2030-01-15 09:00:00,Binbane wind,Binbane,wind,51.858,51.858,0.0,0.0,0.0
2030-01-15 10:00:00,Binbane wind,Binbane,wind,37.597,37.597,0.0,0.0,0.0
2030-01-15 11:00:00,Binbane wind,Binbane,wind,43.793,43.793,0.0,0.0,0.0
2030-01-15 12:00:00,Binbane wind,Binbane,wind,36.962,36.962,0.0,0.0,0.0
2030-01-15 13:00:00,Binbane wind,Binbane,wind,24.096,24.096,0.0,0.0,0.0
2030-01-15 14:00:00,Binbane wind,Binbane,wind,11.998,11.998,0.0,0.0,0.0
2030-01-15 15:00:00,Binbane wind,Binbane,wind,12.749,12.749,0.0,0.0,0.0
2030-01-15 16:00:00,Binbane wind,Binbane,wind,9.3,9.3,0.0,0.0,0.0
2030-01-15 17:00:00,Binbane wind,Binbane,wind,10.249,10.249,0.0,0.0,0.0
2030-01-15 18:00:00,Binbane wind,Binbane,wind,13.545,13.545,0.0,0.0,0.0
2030-01-15 19:00:00,Binbane wind,Binbane,wind,11.019,11.019,0.0,0.0,0.0
2030-01-15 20:00:00,Binbane wind,Binbane,wind,13.69,13.69,0.0,0.0,0.0
2030-01-15 21:00:00,Binbane wind,Binbane,wind,7.632,7.632,0.0,0.0,0.0
2030-01-15 22:00:00,Binbane wind,Binbane,wind,5.643,5.643,0.0,0.0,0.0
2030-01-15 23:00:00,Binbane wind,Binbane,wind,5.099,5.099,0.0,0.0,0.0
2030-01-16 00:00:00,Binbane wind,Binbane,wind,12.076,12.076,0.0,0.0,0.0
2030-01-16 01:00:00,Binbane wind,Binbane,wind,8.987,8.987,0.0,0.0,0.0
2030-01-16 02:00:00,Binbane wind,Binbane,wind,2.829,2.829,0.0,0.0,0.0
2030-01-16 03:00:00,Binbane wind,Binbane,wind,8.654,8.654,0.0,0.0,0.0
2030-01-16 04:00:00,Binbane wind,Binbane,wind,20.661,20.661,0.0,0.0,0.0
2030-01-16 05:00:00,Binbane wind,Binbane,wind,11.089,11.089,0.0,0.0,0.0
2030-01-16 06:00:00,Binbane wind,Binbane,wind,13.583,13.583,0.0,0.0,0.0
2030-01-16 07:00:00,Binbane wind,Binbane,wind,13.306,13.306,0.0,0.0,0.0
2030-01-16 08:00:00,Binbane wind,Binbane,wind,19.895,19.895,0.0,0.0,0.0
2030-01-16 09:00:00,Binbane wind,Binbane,wind,14.399,14.399,0.0,0.0,0.0
2030-01-16 10:00:00,Binbane wind,Binbane,wind,16.849,16.849,0.0,0.0,0.0
2030-01-16 11:00:00,Binbane wind,Binbane,wind,14.997,14.997,0.0,0.0,0.0
2030-01-16 12:00:00,Binbane wind,Binbane,wind,18.567,18.567,0.0,0.0,0.0
2030-01-16 13:00:00,Binbane wind,Binbane,wind,24.895,24.895,0.0,0.0,0.0
2030-01-16 14:00:00,Binbane wind,Binbane,wind,28.332,28.332,0.0,0.0,0.0
2030-01-16 15:00:00,Binbane wind,Binbane,wind,29.984,29.984,0.0,0.0,0.0
2030-01-16 16:00:00,Binbane wind,Binbane,wind,39.455,39.455,0.0,0.0,0.0
2030-01-16 17:00:00,Binbane wind,Binbane,wind,58.044,58.044,0.0,0.0,0.0
2030-01-16 18:00:00,Binbane wind,Binbane,wind,40.147,40.147,0.0,0.0,0.0
2030-01-16 19:00:00,Binbane wind,Binbane,wind,39.044,39.044,0.0,0.0,0.0
2030-01-16 20:00:00,Binbane wind,Binbane,wind,28.181,28.181,0.0,0.0,0.0
2030-01-16 21:00:00,Binbane wind,Binbane,wind,21.588,21.588,0.0,0.0,0.0
2030-01-16 22:00:00,Binbane wind,Binbane,wind,22.209,22.209,0.0,0.0,0.0
2030-01-16 23:00:00,Binbane wind,Binbane,wind,20.775,20.775,0.0,0.0,0.0
2030-01-17 00:00:00,Binbane wind,Binbane,wind,34.443,34.443,0.0,0.0,0.0
2030-01-17 01:00:00,Binbane wind,Binbane,wind,33.601,33.601,0.0,0.0,0.0
2030-01-17 02:00:00,Binbane wind,Binbane,wind,36.795,36.795,0.0,0.0,0.0
2030-01-17 03:00:00,Binbane wind,Binbane,wind,35.523,35.523,0.0,0.0,0.0
2030-01-17 04:00:00,Binbane wind,Binbane,wind,33.262,33.262,0.0,0.0,0.0
2030-01-17 05:00:00,Binbane wind,Binbane,wind,28.282,28.282,0.0,0.0,0.0
2030-01-17 06:00:00,Binbane wind,Binbane,wind,25.844,25.844,0.0,0.0,0.0
2030-01-17 07:00:00,Binbane wind,Binbane,wind,16.21,16.21,0.0,0.0,0.0
2030-01-17 08:00:00,Binbane wind,Binbane,wind,19.468,19.468,0.0,0.0,0.0
2030-01-17 09:00:00,Binbane wind,Binbane,wind,14.401,14.401,0.0,0.0,0.0
2030-01-17 10:00:00,Binbane wind,Binbane,wind,14.001,14.001,0.0,0.0,0.0
2030-01-17 11:00:00,Binbane wind,Binbane,wind,13.625,13.625,0.0,0.0,0.0
2030-01-17 12:00:00,Binbane wind,Binbane,wind,22.976,22.976,0.0,0.0,0.0
2030-01-17 13:00:00,Binbane wind,Binbane,wind,20.599,20.599,0.0,0.0,0.0
2030-01-17 14:00:00,Binbane wind,Binbane,wind,16.556,16.556,0.0,0.0,0.0
2030-01-17 15:00:00,Binbane wind,Binbane,wind,13.499,13.499,0.0,0.0,0.0
2030-01-17 16:00:00,Binbane wind,Binbane,wind,11.13,11.13,0.0,0.0,0.0
2030-01-17 17:00:00,Binbane wind,Binbane,wind,9.51,9.51,0.0,0.0,0.0
2030-01-17 18:00:00,Binbane wind,Binbane,wind,9.024,9.024,0.0,0.0,0.0
2030-01-17 19:00:00,Binbane wind,Binbane,wind,9.273,9.273,0.0,0.0,0.0
2030-01-17 20:00:00,Binbane wind,Binbane,wind,9.81,9.81,0.0,0.0,0.0
2030-01-17 21:00:00,Binbane wind,Binbane,wind,9.857,9.857,0.0,0.0,0.0
2030-01-17 22:00:00,Binbane wind,Binbane,wind,13.199,13.199,0.0,0.0,0.0
2030-01-17 23:00:00,Binbane wind,Binbane,wind,14.314,14.314,0.0,0.0,0.0
2030-01-18 00:00:00,Binbane wind,Binbane,wind,16.286,16.286,0.0,0.0,0.0
2030-01-18 01:00:00,Binbane wind,Binbane,wind,11.557,11.557,0.0,0.0,0.0
2030-01-18 02:00:00,Binbane wind,Binbane,wind,9.059,9.059,0.0,0.0,0.0
2030-01-18 03:00:00,Binbane wind,Binbane,wind,8.554,8.554,0.0,0.0,0.0
2030-01-18 04:00:00,Binbane wind,Binbane,wind,8.779,8.779,0.0,0.0,0.0
2030-01-18 05:00:00,Binbane wind,Binbane,wind,4.219,4.219,0.0,0.0,0.0
2030-01-18 06:00:00,Binbane wind,Binbane,wind,8.471,8.471,0.0,0.0,0.0
2030-01-18 07:00:00,Binbane wind,Binbane,wind,6.709,6.709,0.0,0.0,0.0
2030-01-18 08:00:00,Binbane wind,Binbane,wind,4.248,4.248,0.0,0.0,0.0
2030-01-18 09:00:00,Binbane wind,Binbane,wind,9.795,9.795,0.0,0.0,0.0
2030-01-18 10:00:00,Binbane wind,Binbane,wind,9.135,9.135,0.0,0.0,0.0
2030-01-18 11:00:00,Binbane wind,Binbane,wind,10.915,10.915,0.0,0.0,0.0
2030-01-18 12:00:00,Binbane wind,Binbane,wind,21.609,21.609,0.0,0.0,0.0
2030-01-18 13:00:00,Binbane wind,Binbane,wind,16.037,16.037,0.0,0.0,0.0
2030-01-18 14:00:00,Binbane wind,Binbane,wind,21.904,21.904,0.0,0.0,0.0
2030-01-18 15:00:00,Binbane wind,Binbane,wind,31.442,31.442,0.0,0.0,0.0
2030-01-18 16:00:00,Binbane wind,Binbane,wind,52.617,52.617,0.0,0.0,0.0
2030-01-18 17:00:00,Binbane wind,Binbane,wind,52.258,52.258,0.0,0.0,0.0
2030-01-18 18:00:00,Binbane wind,Binbane,wind,34.871,34.871,0.0,0.0,0.0
2030-01-18 19:00:00,Binbane wind,Binbane,wind,28.701,28.701,0.0,0.0,0.0
2030-01-18 20:00:00,Binbane wind,Binbane,wind,37.396,37.396,0.0,0.0,0.0
2030-01-18 21:00:00,Binbane wind,Binbane,wind,37.502,37.502,0.0,0.0,0.0
2030-01-18 22:00:00,Binbane wind,Binbane,wind,37.948,37.948,0.0,0.0,0.0
2030-01-18 23:00:00,Binbane wind,Binbane,wind,61.311,61.311,0.0,0.0,0.0
2030-01-19 00:00:00,Binbane wind,Binbane,wind,71.021,71.021,0.0,0.0,0.0
2030-01-19 01:00:00,Binbane wind,Binbane,wind,79.621,79.621,0.0,0.0,0.0
2030-01-19 02:00:00,Binbane wind,Binbane,wind,77.995,-0.0,77.995,0.0,77.995
2030-01-19 03:00:00,Binbane wind,Binbane,wind,78.726,78.726,0.0,0.0,0.0
2030-01-19 04:00:00,Binbane wind,Binbane,wind,79.384,-0.0,79.384,0.0,79.384
2030-01-19 05:00:00,Binbane wind,Binbane,wind,78.765,-0.0,78.765,0.0,78.765
2030-01-19 06:00:00,Binbane wind,Binbane,wind,75.608,18.276,57.332,1.788,55.543
2030-01-19 07:00:00,Binbane wind,Binbane,wind,75.73,75.73,0.0,0.0,0.0
2030-01-19 08:00:00,Binbane wind,Binbane,wind,70.556,70.556,0.0,0.0,0.0
2030-01-19 09:00:00,Binbane wind,Binbane,wind,63.83,63.83,0.0,0.0,0.0
2030-01-19 10:00:00,Binbane wind,Binbane,wind,46.75,46.75,0.0,0.0,0.0
2030-01-19 11:00:00,Binbane wind,Binbane,wind,46.597,46.597,0.0,0.0,0.0
2030-01-19 12:00:00,Binbane wind,Binbane,wind,47.365,47.365,0.0,0.0,0.0
2030-01-19 13:00:00,Binbane wind,Binbane,wind,33.014,33.014,0.0,0.0,0.0
2030-01-19 14:00:00,Binbane wind,Binbane,wind,25.473,25.473,0.0,0.0,0.0
2030-01-19 15:00:00,Binbane wind,Binbane,wind,24.558,24.558,0.0,0.0,0.0
2030-01-19 16:00:00,Binbane wind,Binbane,wind,60.048,11.666,48.382,48.382,0.0
2030-01-19 17:00:00,Binbane wind,Binbane,wind,73.579,73.579,0.0,0.0,0.0
2030-01-19 18:00:00,Binbane wind,Binbane,wind,59.144,13.687,45.457,45.457,0.0
2030-01-19 19:00:00,Binbane wind,Binbane,wind,59.62,36.411,23.209,23.209,0.0
2030-01-19 20:00:00,Binbane wind,Binbane,wind,67.336,25.041,42.296,42.296,0.0
2030-01-19 21:00:00,Binbane wind,Binbane,wind,71.62,36.235,35.385,35.385,0.0
2030-01-19 22:00:00,Binbane wind,Binbane,wind,80.247,80.247,0.0,0.0,0.0
2030-01-19 23:00:00,Binbane wind,Binbane,wind,80.37,80.37,0.0,0.0,0.0
2030-01-20 00:00:00,Binbane wind,Binbane,wind,80.368,-0.0,80.368,0.0,80.368
2030-01-20 01:00:00,Binbane wind,Binbane,wind,80.37,80.37,0.0,0.0,0.0
2030-01-20 02:00:00,Binbane wind,Binbane,wind,80.349,80.349,0.0,0.0,0.0
2030-01-20 03:00:00,Binbane wind,Binbane,wind,79.659,79.659,0.0,0.0,0.0
2030-01-20 04:00:00,Binbane wind,Binbane,wind,77.118,77.118,0.0,0.0,0.0
2030-01-20 05:00:00,Binbane wind,Binbane,wind,65.817,65.817,0.0,0.0,0.0
2030-01-20 06:00:00,Binbane wind,Binbane,wind,68.891,68.891,0.0,0.0,0.0
2030-01-20 07:00:00,Binbane wind,Binbane,wind,63.49,63.49,0.0,0.0,0.0
2030-01-20 08:00:00,Binbane wind,Binbane,wind,77.737,77.737,0.0,0.0,0.0
2030-01-20 09:00:00,Binbane wind,Binbane,wind,73.414,73.414,0.0,0.0,0.0
2030-01-20 10:00:00,Binbane wind,Binbane,wind,77.504,77.504,0.0,0.0,0.0
2030-01-20 11:00:00,Binbane wind,Binbane,wind,71.104,71.104,0.0,0.0,0.0
2030-01-20 12:00:00,Binbane wind,Binbane,wind,73.634,73.634,0.0,0.0,0.0
2030-01-20 13:00:00,Binbane wind,Binbane,wind,78.078,78.078,0.0,0.0,0.0
2030-01-20 14:00:00,Binbane wind,Binbane,wind,65.852,65.852,0.0,0.0,0.0
2030-01-20 15:00:00,Binbane wind,Binbane,wind,72.604,72.604,0.0,0.0,0.0
2030-01-20 16:00:00,Binbane wind,Binbane,wind,59.93,59.93,0.0,0.0,0.0
2030-01-20 17:00:00,Binbane wind,Binbane,wind,69.846,69.846,0.0,0.0,0.0
2030-01-20 18:00:00,Binbane wind,Binbane,wind,56.881,56.881,0.0,0.0,0.0
2030-01-20 19:00:00,Binbane wind,Binbane,wind,57.926,57.926,0.0,0.0,0.0
2030-01-20 20:00:00,Binbane wind,Binbane,wind,51.425,51.425,0.0,0.0,0.0
2030-01-20 21:00:00,Binbane wind,Binbane,wind,40.213,40.213,0.0,0.0,0.0
2030-01-20 22:00:00,Binbane wind,Binbane,wind,20.977,20.977,0.0,0.0,0.0
2030-01-20 23:00:00,Binbane wind,Binbane,wind,7.582,7.582,0.0,0.0,0.0
2030-01-21 00:00:00,Binbane wind,Binbane,wind,6.651,6.651,0.0,0.0,0.0
2030-01-21 01:00:00,Binbane wind,Binbane,wind,5.272,5.272,0.0,0.0,0.0
2030-01-21 02:00:00,Binbane wind,Binbane,wind,7.456,7.456,0.0,0.0,0.0
2030-01-21 03:00:00,Binbane wind,Binbane,wind,5.396,5.396,0.0,0.0,0.0
2030-01-21 04:00:00,Binbane wind,Binbane,wind,8.579,8.579,0.0,0.0,0.0
2030-01-21 05:00:00,Binbane wind,Binbane,wind,13.318,13.318,0.0,0.0,0.0
2030-01-14 06:00:00,Letterkenny wind,Letterkenny,wind,41.831,41.831,0.0,0.0,0.0
2030-01-14 07:00:00,Letterkenny wind,Letterkenny,wind,63.577,63.577,0.0,0.0,0.0
2030-01-14 08:00:00,Letterkenny wind,Letterkenny,wind,64.666,64.666,0.0,0.0,0.0
2030-01-14 09:00:00,Letterkenny wind,Letterkenny,wind,70.407,70.407,0.0,0.0,0.0
2030-01-14 10:00:00,Letterkenny wind,Letterkenny,wind,66.909,66.909,0.0,0.0,0.0
2030-01-14 11:00:00,Letterkenny wind,Letterkenny,wind,72.918,61.605,11.312,3.473,7.839
2030-01-14 12:00:00,Letterkenny wind,Letterkenny,wind,45.802,45.802,0.0,0.0,0.0
2030-01-14 13:00:00,Letterkenny wind,Letterkenny,wind,38.752,38.752,0.0,0.0,0.0
2030-01-14 14:00:00,Letterkenny wind,Letterkenny,wind,27.804,27.804,0.0,0.0,0.0
2030-01-14 15:00:00,Letterkenny wind,Letterkenny,wind,53.219,53.219,0.0,0.0,0.0
2030-01-14 16:00:00,Letterkenny wind,Letterkenny,wind,44.315,44.315,0.0,0.0,0.0
2030-01-14 17:00:00,Letterkenny wind,Letterkenny,wind,50.453,50.453,0.0,0.0,0.0
2030-01-14 18:00:00,Letterkenny wind,Letterkenny,wind,42.007,42.007,0.0,0.0,0.0
2030-01-14 19:00:00,Letterkenny wind,Letterkenny,wind,48.328,48.328,0.0,0.0,0.0
2030-01-14 20:00:00,Letterkenny wind,Letterkenny,wind,33.139,33.139,0.0,0.0,0.0
2030-01-14 21:00:00,Letterkenny wind,Letterkenny,wind,34.825,34.825,0.0,0.0,0.0
2030-01-14 22:00:00,Letterkenny wind,Letterkenny,wind,29.774,29.774,0.0,0.0,0.0
2030-01-14 23:00:00,Letterkenny wind,Letterkenny,wind,51.554,51.554,0.0,0.0,0.0
2030-01-15 00:00:00,Letterkenny wind,Letterkenny,wind,70.859,70.859,0.0,0.0,0.0
2030-01-15 01:00:00,Letterkenny wind,Letterkenny,wind,75.138,61.814,13.324,6.392,6.932
2030-01-15 02:00:00,Letterkenny wind,Letterkenny,wind,75.138,75.138,0.0,0.0,0.0
2030-01-15 03:00:00,Letterkenny wind,Letterkenny,wind,80.174,26.502,53.672,1.599,52.072
2030-01-15 04:00:00,Letterkenny wind,Letterkenny,wind,79.53,9.778,69.752,0.0,69.752
2030-01-15 05:00:00,Letterkenny wind,Letterkenny,wind,77.218,77.218,0.0,0.0,0.0
2030-01-15 06:00:00,Letterkenny wind,Letterkenny,wind,72.342,72.342,0.0,0.0,0.0
2030-01-15 07:00:00,Letterkenny wind,Letterkenny,wind,56.816,56.816,0.0,0.0,0.0
2030-01-15 08:00:00,Letterkenny wind,Letterkenny,wind,58.967,58.967,0.0,0.0,0.0
2030-01-15 09:00:00,Letterkenny wind,Letterkenny,wind,59.84,59.84,0.0,0.0,0.0
2030-01-15 10:00:00,Letterkenny wind,Letterkenny,wind,54.572,54.572,0.0,0.0,0.0
2030-01-15 11:00:00,Letterkenny wind,Letterkenny,wind,53.631,53.631,0.0,0.0,0.0
2030-01-15 12:00:00,Letterkenny wind,Letterkenny,wind,49.416,49.416,0.0,0.0,0.0
2030-01-15 13:00:00,Letterkenny wind,Letterkenny,wind,44.026,44.026,0.0,0.0,0.0
2030-01-15 14:00:00,Letterkenny wind,Letterkenny,wind,25.553,25.553,0.0,0.0,0.0
2030-01-15 15:00:00,Letterkenny wind,Letterkenny,wind,23.65,23.65,0.0,0.0,0.0
2030-01-15 16:00:00,Letterkenny wind,Letterkenny,wind,18.176,18.176,0.0,0.0,0.0
2030-01-15 17:00:00,Letterkenny wind,Letterkenny,wind,22.371,22.371,0.0,0.0,0.0
2030-01-15 18:00:00,Letterkenny wind,Letterkenny,wind,34.71,34.71,0.0,0.0,0.0
2030-01-15 19:00:00,Letterkenny wind,Letterkenny,wind,28.111,28.111,0.0,0.0,0.0
2030-01-15 20:00:00,Letterkenny wind,Letterkenny,wind,25.894,25.894,0.0,0.0,0.0
2030-01-15 21:00:00,Letterkenny wind,Letterkenny,wind,12.102,12.102,0.0,0.0,0.0
2030-01-15 22:00:00,Letterkenny wind,Letterkenny,wind,8.029,8.029,0.0,0.0,0.0
2030-01-15 23:00:00,Letterkenny wind,Letterkenny,wind,7.21,7.21,0.0,0.0,0.0
2030-01-16 00:00:00,Letterkenny wind,Letterkenny,wind,14.742,14.742,0.0,0.0,0.0
2030-01-16 01:00:00,Letterkenny wind,Letterkenny,wind,11.34,11.34,0.0,0.0,0.0
2030-01-16 02:00:00,Letterkenny wind,Letterkenny,wind,3.757,3.757,0.0,0.0,0.0
2030-01-16 03:00:00,Letterkenny wind,Letterkenny,wind,11.142,11.142,0.0,0.0,0.0
2030-01-16 04:00:00,Letterkenny wind,Letterkenny,wind,21.173,21.173,0.0,0.0,0.0
2030-01-16 05:00:00,Letterkenny wind,Letterkenny,wind,12.913,12.913,0.0,0.0,0.0
2030-01-16 06:00:00,Letterkenny wind,Letterkenny,wind,10.352,10.352,0.0,0.0,0.0
2030-01-16 07:00:00,Letterkenny wind,Letterkenny,wind,10.455,10.455,0.0,0.0,0.0
2030-01-16 08:00:00,Letterkenny wind,Letterkenny,wind,15.055,15.055,0.0,0.0,0.0
2030-01-16 09:00:00,Letterkenny wind,Letterkenny,wind,10.12,10.12,0.0,0.0,0.0
2030-01-16 10:00:00,Letterkenny wind,Letterkenny,wind,15.321,15.321,0.0,0.0,0.0
2030-01-16 11:00:00,Letterkenny wind,Letterkenny,wind,12.94,12.94,0.0,0.0,0.0
2030-01-16 12:00:00,Letterkenny wind,Letterkenny,wind,16.174,16.174,0.0,0.0,0.0
2030-01-16 13:00:00,Letterkenny wind,Letterkenny,wind,20.703,20.703,0.0,0.0,0.0
2030-01-16 14:00:00,Letterkenny wind,Letterkenny,wind,26.516,26.516,0.0,0.0,0.0
2030-01-16 15:00:00,Letterkenny wind,Letterkenny,wind,31.016,31.016,0.0,0.0,0.0
2030-01-16 16:00:00,Letterkenny wind,Letterkenny,wind,41.659,41.659,0.0,0.0,0.0
2030-01-16 17:00:00,Letterkenny wind,Letterkenny,wind,69.498,69.498,0.0,0.0,0.0
2030-01-16 18:00:00,Letterkenny wind,Letterkenny,wind,51.21,51.21,0.0,0.0,0.0
2030-01-16 19:00:00,Letterkenny wind,Letterkenny,wind,46.326,46.326,0.0,0.0,0.0
2030-01-16 20:00:00,Letterkenny wind,Letterkenny,wind,35.99,35.99,0.0,0.0,0.0
2030-01-16 21:00:00,Letterkenny wind,Letterkenny,wind,22.364,22.364,0.0,0.0,0.0
2030-01-16 22:00:00,Letterkenny wind,Letterkenny,wind,26.096,26.096,0.0,0.0,0.0
2030-01-16 23:00:00,Letterkenny wind,Letterkenny,wind,27.202,27.202,0.0,0.0,0.0
2030-01-17 00:00:00,Letterkenny wind,Letterkenny,wind,48.64,48.64,0.0,0.0,0.0
2030-01-17 01:00:00,Letterkenny wind,Letterkenny,wind,50.908,50.908,0.0,0.0,0.0
2030-01-17 02:00:00,Letterkenny wind,Letterkenny,wind,64.266,64.266,0.0,0.0,0.0
2030-01-17 03:00:00,Letterkenny wind,Letterkenny,wind,60.911,60.911,0.0,0.0,0.0
2030-01-17 04:00:00,Letterkenny wind,Letterkenny,wind,54.424,54.424,0.0,0.0,0.0
2030-01-17 05:00:00,Letterkenny wind,Letterkenny,wind,52.862,52.862,0.0,0.0,0.0
2030-01-17 06:00:00,Letterkenny wind,Letterkenny,wind,40.0,40.0,0.0,0.0,0.0
2030-01-17 07:00:00,Letterkenny wind,Letterkenny,wind,28.477,28.477,0.0,0.0,0.0
2030-01-17 08:00:00,Letterkenny wind,Letterkenny,wind,36.838,36.838,0.0,0.0,0.0
2030-01-17 09:00:00,Letterkenny wind,Letterkenny,wind,29.466,29.466,0.0,0.0,0.0
2030-01-17 10:00:00,Letterkenny wind,Letterkenny,wind,28.91,28.91,0.0,0.0,0.0
2030-01-17 11:00:00,Letterkenny wind,Letterkenny,wind,30.803,30.803,0.0,0.0,0.0
2030-01-17 12:00:00,Letterkenny wind,Letterkenny,wind,28.143,28.143,0.0,0.0,0.0
2030-01-17 13:00:00,Letterkenny wind,Letterkenny,wind,22.541,22.541,0.0,0.0,0.0
2030-01-17 14:00:00,Letterkenny wind,Letterkenny,wind,18.029,18.029,0.0,0.0,0.0
2030-01-17 15:00:00,Letterkenny wind,Letterkenny,wind,14.199,14.199,0.0,0.0,0.0
2030-01-17 16:00:00,Letterkenny wind,Letterkenny,wind,11.355,11.355,0.0,0.0,0.0
2030-01-17 17:00:00,Letterkenny wind,Letterkenny,wind,9.727,9.727,0.0,0.0,0.0
2030-01-17 18:00:00,Letterkenny wind,Letterkenny,wind,9.305,9.305,0.0,0.0,0.0
2030-01-17 19:00:00,Letterkenny wind,Letterkenny,wind,9.916,9.916,0.0,0.0,0.0
2030-01-17 20:00:00,Letterkenny wind,Letterkenny,wind,11.685,11.685,0.0,0.0,0.0
2030-01-17 21:00:00,Letterkenny wind,Letterkenny,wind,14.054,14.054,0.0,0.0,0.0
2030-01-17 22:00:00,Letterkenny wind,Letterkenny,wind,18.007,18.007,0.0,0.0,0.0
2030-01-17 23:00:00,Letterkenny wind,Letterkenny,wind,22.327,22.327,0.0,0.0,0.0
2030-01-18 00:00:00,Letterkenny wind,Letterkenny,wind,27.349,27.349,0.0,0.0,0.0
2030-01-18 01:00:00,Letterkenny wind,Letterkenny,wind,32.14,32.14,0.0,0.0,0.0
2030-01-18 02:00:00,Letterkenny wind,Letterkenny,wind,36.969,36.969,0.0,0.0,0.0
2030-01-18 03:00:00,Letterkenny wind,Letterkenny,wind,40.917,40.917,0.0,0.0,0.0
2030-01-18 04:00:00,Letterkenny wind,Letterkenny,wind,45.099,45.099,0.0,0.0,0.0
2030-01-18 05:00:00,Letterkenny wind,Letterkenny,wind,38.397,38.397,0.0,0.0,0.0
2030-01-18 06:00:00,Letterkenny wind,Letterkenny,wind,45.188,45.188,0.0,0.0,0.0
2030-01-18 07:00:00,Letterkenny wind,Letterkenny,wind,42.372,42.372,0.0,0.0,0.0
2030-01-18 08:00:00,Letterkenny wind,Letterkenny,wind,30.273,30.273,0.0,0.0,0.0
2030-01-18 09:00:00,Letterkenny wind,Letterkenny,wind,42.528,42.528,0.0,0.0,0.0
2030-01-18 10:00:00,Letterkenny wind,Letterkenny,wind,46.786,46.786,0.0,0.0,0.0
2030-01-18 11:00:00,Letterkenny wind,Letterkenny,wind,46.875,46.875,0.0,0.0,0.0
2030-01-18 12:00:00,Letterkenny wind,Letterkenny,wind,71.084,71.084,0.0,0.0,0.0
2030-01-18 13:00:00,Letterkenny wind,Letterkenny,wind,64.533,64.533,0.0,0.0,0.0
2030-01-18 14:00:00,Letterkenny wind,Letterkenny,wind,68.668,68.668,0.0,0.0,0.0
2030-01-18 15:00:00,Letterkenny wind,Letterkenny,wind,73.36,73.36,0.0,0.0,0.0
2030-01-18 16:00:00,Letterkenny wind,Letterkenny,wind,79.607,79.607,0.0,0.0,0.0
