observed_at_utc,year,season,wind_speed_ms,wind_direction_deg_true,line_azimuth_deg,wind_perpendicular_ms,air_temperature_c,global_solar_radiation_wm2,convective_heat_loss_wm,radiative_heat_loss_wm,solar_heat_gain_wm,net_heat_loss_wm,rating_multiplier
2024-08-12 13:00:00+00:00,2024,summer,8.231,240.0,22.33,5.0300684090338,18.0,158.0,259.06367719129133,19.120329210576973,2.2594,275.9246064018683,1.6534765866767402
2024-08-12 14:00:00+00:00,2024,summer,7.717,240.0,22.33,4.715956495263495,17.5,408.0,251.12675220825852,19.245746986454392,5.8344000000000005,264.5380991947129,1.6190003704543336
2024-08-12 15:00:00+00:00,2024,summer,5.659,240.0,22.33,3.458286614836869,18.9,483.0,202.27301795340716,18.892943217537702,6.9069,214.25906117094485,1.4570432141285845
2024-08-12 16:00:00+00:00,2024,summer,6.173,200.0,22.33,0.25096309258274546,18.7,344.0,56.131621554665216,18.943655492252546,4.9192,70.15607704691776,0.833749299399266
2024-08-12 17:00:00+00:00,2024,summer,6.173,200.0,22.33,0.25096309258274546,18.7,158.0,56.131621554665216,18.943655492252546,2.2594,72.81587704691776,0.8494070792302504
2024-08-12 18:00:00+00:00,2024,summer,5.659,190.0,22.33,1.208433821009537,18.2,147.0,117.7999738167084,19.069980835950695,2.1021,134.76785465265908,1.1555692889671465
2024-08-12 19:00:00+00:00,2024,summer,4.63,190.0,22.33,0.9886991679226287,17.3,45.0,108.9824873629951,19.29573320601393,0.6435,127.63472056900902,1.1245719577136575
2024-08-12 20:00:00+00:00,2024,summer,3.087,150.0,22.33,2.443495152788783,16.8,0.0,169.30628701360652,19.420247771382662,0.0,188.72653478498918,1.3674747524416673
2024-08-12 21:00:00+00:00,2024,summer,3.601,150.0,22.33,2.8503485731105953,16.3,0.0,187.81230988738298,19.544119848322026,0.0,207.356429735705,1.4333808140161632
2024-08-12 22:00:00+00:00,2024,summer,5.144,140.0,22.33,4.555716188401811,16.7,0.0,249.2387566494321,19.445073514943537,0.0,268.68383016437565,1.631637203055527
2024-08-12 23:00:00+00:00,2024,summer,6.173,150.0,22.33,4.886198761958263,16.3,0.0,262.0482502818447,19.544119848322026,0.0,281.5923701301667,1.6703722845951565
2024-08-13 00:00:00+00:00,2024,summer,6.688,140.0,22.33,5.9231395544384355,16.0,0.0,296.65258093984966,19.61813562120077,0.0,316.27071656105045,1.7702407146066588
2024-08-13 01:00:00+00:00,2024,summer,4.63,100.0,22.33,4.523203948016174,16.1,0.0,250.69174481087762,19.59348927839023,0.0,270.2852340892679,1.6364924048464755
