snapshot,line_id,bus0,bus1,flow_MW,abs_flow_MW,rating_MW,overload_MW
2030-01-20 18:00:00,1021-2121-1,1021,2121,8.70410077198278,8.70410077198278,121.0,0.0
2030-01-20 19:00:00,1021-2121-1,1021,2121,8.30511604179219,8.30511604179219,121.0,0.0
2030-01-20 20:00:00,1021-2121-1,1021,2121,1.8338019674440602,1.8338019674440602,121.0,0.0
2030-01-20 21:00:00,1021-2121-1,1021,2121,14.958095176151346,14.958095176151346,121.0,0.0
2030-01-20 22:00:00,1021-2121-1,1021,2121,26.940543412070042,26.940543412070042,121.0,0.0
2030-01-20 23:00:00,1021-2121-1,1021,2121,19.716000360706232,19.716000360706232,121.0,0.0
2030-01-21 00:00:00,1021-2121-1,1021,2121,12.384999621644624,12.384999621644624,121.0,0.0
2030-01-21 01:00:00,1021-2121-1,1021,2121,7.1736675159033325,7.1736675159033325,121.0,0.0
2030-01-21 02:00:00,1021-2121-1,1021,2121,13.739186641562526,13.739186641562526,121.0,0.0
2030-01-21 03:00:00,1021-2121-1,1021,2121,13.361994417441338,13.361994417441338,121.0,0.0
2030-01-21 04:00:00,1021-2121-1,1021,2121,31.03420549621501,31.03420549621501,121.0,0.0
2030-01-21 05:00:00,1021-2121-1,1021,2121,10.185431818191375,10.185431818191375,121.0,0.0
2030-01-14 06:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 07:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 08:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 09:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 10:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 11:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 12:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 13:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 14:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 15:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 16:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 17:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 18:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 19:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 20:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 21:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 22:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-14 23:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 00:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 01:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 02:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 03:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 04:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 05:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 06:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 07:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 08:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 09:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 10:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 11:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 12:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 13:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
2030-01-15 14:00:00,1021-2341-1,1021,2341,0.0,0.0,192.0,0.0
