observed_at_utc,global_solar_radiation_wm2,solar_elevation_deg,source_observed_at_utc,source_year
2024-02-28 07:00:00+00:00,0.0,0.0,2023-02-28 07:00:00+00:00,2023
2024-02-28 08:00:00+00:00,30.57,5.5,2023-02-28 08:00:00+00:00,2023
2024-02-28 09:00:00+00:00,101.0,13.15,2023-02-28 09:00:00+00:00,2023
2024-02-28 10:00:00+00:00,205.0,19.63,2023-02-28 10:00:00+00:00,2023
2024-02-28 11:00:00+00:00,162.0,24.44,2023-02-28 11:00:00+00:00,2023
2024-02-28 12:00:00+00:00,148.0,27.12,2023-02-28 12:00:00+00:00,2023
2024-02-28 13:00:00+00:00,100.0,27.32,2023-02-28 13:00:00+00:00,2023
2024-02-28 14:00:00+00:00,80.0,25.04,2023-02-28 14:00:00+00:00,2023
2024-02-28 15:00:00+00:00,93.0,20.55,2023-02-28 15:00:00+00:00,2023
2024-02-28 16:00:00+00:00,88.0,14.31,2023-02-28 16:00:00+00:00,2023
2024-02-28 17:00:00+00:00,40.0,6.82,2023-02-28 17:00:00+00:00,2023
2024-02-28 18:00:00+00:00,0.0,0.0,2023-02-28 18:00:00+00:00,2023
2024-02-28 19:00:00+00:00,0.0,0.0,2023-02-28 19:00:00+00:00,2023
2024-02-28 20:00:00+00:00,0.0,0.0,2023-02-28 20:00:00+00:00,2023
2024-02-28 21:00:00+00:00,0.0,0.0,2023-02-28 21:00:00+00:00,2023
2024-02-28 22:00:00+00:00,0.0,0.0,2023-02-28 22:00:00+00:00,2023
2024-02-28 23:00:00+00:00,0.0,0.0,2023-02-28 23:00:00+00:00,2023
2024-02-29 00:00:00+00:00,0.0,0.0,2023-02-28 00:00:00+00:00,2023
2024-02-29 01:00:00+00:00,0.0,0.0,2023-02-28 01:00:00+00:00,2023
2024-02-29 02:00:00+00:00,0.0,0.0,2023-02-28 02:00:00+00:00,2023
2024-02-29 03:00:00+00:00,0.0,0.0,2023-02-28 03:00:00+00:00,2023
2024-02-29 04:00:00+00:00,0.0,0.0,2023-02-28 04:00:00+00:00,2023
2024-02-29 05:00:00+00:00,0.0,0.0,2023-02-28 05:00:00+00:00,2023
2024-02-29 06:00:00+00:00,0.0,0.0,2023-02-28 06:00:00+00:00,2023
2024-02-29 07:00:00+00:00,0.0,0.0,2023-02-28 07:00:00+00:00,2023
2024-02-29 08:00:00+00:00,30.57,5.5,2023-02-28 08:00:00+00:00,2023
2024-02-29 09:00:00+00:00,101.0,13.15,2023-02-28 09:00:00+00:00,2023
2024-02-29 10:00:00+00:00,205.0,19.63,2023-02-28 10:00:00+00:00,2023
2024-02-29 11:00:00+00:00,162.0,24.44,2023-02-28 11:00:00+00:00,2023
2024-02-29 12:00:00+00:00,148.0,27.12,2023-02-28 12:00:00+00:00,2023
2024-02-29 13:00:00+00:00,100.0,27.32,2023-02-28 13:00:00+00:00,2023
2024-02-29 14:00:00+00:00,80.0,25.04,2023-02-28 14:00:00+00:00,2023
2024-02-29 15:00:00+00:00,93.0,20.55,2023-02-28 15:00:00+00:00,2023
2024-02-29 16:00:00+00:00,88.0,14.31,2023-02-28 16:00:00+00:00,2023
2024-02-29 17:00:00+00:00,40.0,6.82,2023-02-28 17:00:00+00:00,2023
2024-02-29 18:00:00+00:00,0.0,0.0,2023-02-28 18:00:00+00:00,2023
2024-02-29 19:00:00+00:00,0.0,0.0,2023-02-28 19:00:00+00:00,2023
2024-02-29 20:00:00+00:00,0.0,0.0,2023-02-28 20:00:00+00:00,2023
2024-02-29 21:00:00+00:00,0.0,0.0,2023-02-28 21:00:00+00:00,2023
2024-02-29 22:00:00+00:00,0.0,0.0,2023-02-28 22:00:00+00:00,2023
2024-02-29 23:00:00+00:00,0.0,0.0,2023-02-28 23:00:00+00:00,2023
2024-03-01 00:00:00+00:00,0.0,0.0,2023-03-01 00:00:00+00:00,2023
2024-03-01 01:00:00+00:00,0.0,0.0,2023-03-01 01:00:00+00:00,2023
2024-03-01 02:00:00+00:00,0.0,0.0,2023-03-01 02:00:00+00:00,2023
2024-03-01 03:00:00+00:00,0.0,0.0,2023-03-01 03:00:00+00:00,2023
2024-03-01 04:00:00+00:00,0.0,0.0,2023-03-01 04:00:00+00:00,2023
2024-03-01 05:00:00+00:00,0.0,0.0,2023-03-01 05:00:00+00:00,2023
2024-03-01 06:00:00+00:00,0.0,0.0,2023-03-01 06:00:00+00:00,2023
2024-03-01 07:00:00+00:00,0.0,0.0,2023-03-01 07:00:00+00:00,2023
2024-03-01 08:00:00+00:00,17.0,5.84,2023-03-01 08:00:00+00:00,2023
2024-03-01 09:00:00+00:00,40.0,13.5,2023-03-01 09:00:00+00:00,2023
2024-03-01 10:00:00+00:00,71.0,20.0,2023-03-01 10:00:00+00:00,2023
2024-03-01 11:00:00+00:00,115.0,24.82,2023-03-01 11:00:00+00:00,2023
2024-03-01 12:00:00+00:00,60.0,27.5,2023-03-01 12:00:00+00:00,2023
2024-03-01 13:00:00+00:00,115.0,27.7,2023-03-01 13:00:00+00:00,2023
2024-03-01 14:00:00+00:00,145.0,25.4,2023-03-01 14:00:00+00:00,2023
2024-03-01 15:00:00+00:00,206.0,20.89,2023-03-01 15:00:00+00:00,2023
2024-03-01 16:00:00+00:00,168.0,14.62,2023-03-01 16:00:00+00:00,2023
2024-03-01 17:00:00+00:00,60.0,7.12,2023-03-01 17:00:00+00:00,2023
2024-03-01 18:00:00+00:00,0.0,0.0,2023-03-01 18:00:00+00:00,2023
2024-03-01 19:00:00+00:00,0.0,0.0,2023-03-01 19:00:00+00:00,2023
2024-03-01 20:00:00+00:00,0.0,0.0,2023-03-01 20:00:00+00:00,2023
2024-03-01 21:00:00+00:00,0.0,0.0,2023-03-01 21:00:00+00:00,2023
2024-03-01 22:00:00+00:00,0.0,0.0,2023-03-01 22:00:00+00:00,2023
2024-03-01 23:00:00+00:00,0.0,0.0,2023-03-01 23:00:00+00:00,2023
2024-03-02 00:00:00+00:00,0.0,0.0,2023-03-02 00:00:00+00:00,2023
2024-03-02 01:00:00+00:00,0.0,0.0,2023-03-02 01:00:00+00:00,2023
2024-03-02 02:00:00+00:00,0.0,0.0,2023-03-02 02:00:00+00:00,2023
2024-03-02 03:00:00+00:00,0.0,0.0,2023-03-02 03:00:00+00:00,2023
2024-03-02 04:00:00+00:00,0.0,0.0,2023-03-02 04:00:00+00:00,2023
2024-03-02 05:00:00+00:00,0.0,0.0,2023-03-02 05:00:00+00:00,2023
2024-03-02 06:00:00+00:00,0.0,0.0,2023-03-02 06:00:00+00:00,2023
2024-03-02 07:00:00+00:00,0.0,0.0,2023-03-02 07:00:00+00:00,2023
2024-03-02 08:00:00+00:00,38.0,6.19,2023-03-02 08:00:00+00:00,2023
2024-03-02 09:00:00+00:00,163.0,13.86,2023-03-02 09:00:00+00:00,2023
2024-03-02 10:00:00+00:00,226.0,20.37,2023-03-02 10:00:00+00:00,2023
2024-03-02 11:00:00+00:00,294.0,25.2,2023-03-02 11:00:00+00:00,2023
2024-03-02 12:00:00+00:00,118.0,27.88,2023-03-02 12:00:00+00:00,2023
2024-03-02 13:00:00+00:00,262.0,28.08,2023-03-02 13:00:00+00:00,2023
2024-03-02 14:00:00+00:00,142.0,25.76,2023-03-02 14:00:00+00:00,2023
2024-03-02 15:00:00+00:00,111.0,21.22,2023-03-02 15:00:00+00:00,2023
2024-03-02 16:00:00+00:00,102.0,14.94,2023-03-02 16:00:00+00:00,2023
2024-03-02 17:00:00+00:00,45.0,7.41,2023-03-02 17:00:00+00:00,2023
2024-03-02 18:00:00+00:00,0.0,0.0,2023-03-02 18:00:00+00:00,2023
2024-03-02 19:00:00+00:00,0.0,0.0,2023-03-02 19:00:00+00:00,2023
2024-03-02 20:00:00+00:00,0.0,0.0,2023-03-02 20:00:00+00:00,2023
2024-03-02 21:00:00+00:00,0.0,0.0,2023-03-02 21:00:00+00:00,2023
2024-03-02 22:00:00+00:00,0.0,0.0,2023-03-02 22:00:00+00:00,2023
2024-03-02 23:00:00+00:00,0.0,0.0,2023-03-02 23:00:00+00:00,2023
2024-03-03 00:00:00+00:00,0.0,0.0,2023-03-03 00:00:00+00:00,2023
2024-03-03 01:00:00+00:00,0.0,0.0,2023-03-03 01:00:00+00:00,2023
2024-03-03 02:00:00+00:00,0.0,0.0,2023-03-03 02:00:00+00:00,2023
2024-03-03 03:00:00+00:00,0.0,0.0,2023-03-03 03:00:00+00:00,2023
2024-03-03 04:00:00+00:00,0.0,0.0,2023-03-03 04:00:00+00:00,2023
2024-03-03 05:00:00+00:00,0.0,0.0,2023-03-03 05:00:00+00:00,2023
2024-03-03 06:00:00+00:00,0.0,0.0,2023-03-03 06:00:00+00:00,2023
2024-03-03 07:00:00+00:00,0.0,0.0,2023-03-03 07:00:00+00:00,2023
2024-03-03 08:00:00+00:00,36.0,6.53,2023-03-03 08:00:00+00:00,2023
2024-03-03 09:00:00+00:00,76.0,14.22,2023-03-03 09:00:00+00:00,2023
2024-03-03 10:00:00+00:00,114.0,20.74,2023-03-03 10:00:00+00:00,2023
2024-03-03 11:00:00+00:00,155.0,25.59,2023-03-03 11:00:00+00:00,2023
2024-03-03 12:00:00+00:00,75.0,28.27,2023-03-03 12:00:00+00:00,2023
2024-03-03 13:00:00+00:00,116.0,28.46,2023-03-03 13:00:00+00:00,2023
2024-03-03 14:00:00+00:00,107.0,26.12,2023-03-03 14:00:00+00:00,2023
2024-03-03 15:00:00+00:00,90.0,21.56,2023-03-03 15:00:00+00:00,2023
2024-03-03 16:00:00+00:00,80.0,15.25,2023-03-03 16:00:00+00:00,2023
2024-03-03 17:00:00+00:00,39.0,7.71,2023-03-03 17:00:00+00:00,2023
2024-03-03 18:00:00+00:00,0.0,0.0,2023-03-03 18:00:00+00:00,2023
2024-03-03 19:00:00+00:00,0.0,0.0,2023-03-03 19:00:00+00:00,2023
2024-03-03 20:00:00+00:00,0.0,0.0,2023-03-03 20:00:00+00:00,2023
2024-03-03 21:00:00+00:00,0.0,0.0,2023-03-03 21:00:00+00:00,2023
2024-03-03 22:00:00+00:00,0.0,0.0,2023-03-03 22:00:00+00:00,2023
2024-03-03 23:00:00+00:00,0.0,0.0,2023-03-03 23:00:00+00:00,2023
2024-03-04 00:00:00+00:00,0.0,0.0,2023-03-04 00:00:00+00:00,2023
2024-03-04 01:00:00+00:00,0.0,0.0,2023-03-04 01:00:00+00:00,2023
2024-03-04 02:00:00+00:00,0.0,0.0,2023-03-04 02:00:00+00:00,2023
2024-03-04 03:00:00+00:00,0.0,0.0,2023-03-04 03:00:00+00:00,2023
2024-03-04 04:00:00+00:00,0.0,0.0,2023-03-04 04:00:00+00:00,2023
2024-03-04 05:00:00+00:00,0.0,0.0,2023-03-04 05:00:00+00:00,2023
2024-03-04 06:00:00+00:00,0.0,0.0,2023-03-04 06:00:00+00:00,2023
2024-03-04 07:00:00+00:00,0.0,0.0,2023-03-04 07:00:00+00:00,2023
2024-03-04 08:00:00+00:00,37.0,6.88,2023-03-04 08:00:00+00:00,2023
2024-03-04 09:00:00+00:00,71.0,14.58,2023-03-04 09:00:00+00:00,2023
2024-03-04 10:00:00+00:00,97.0,21.11,2023-03-04 10:00:00+00:00,2023
2024-03-04 11:00:00+00:00,107.0,25.97,2023-03-04 11:00:00+00:00,2023
2024-03-04 12:00:00+00:00,62.0,28.66,2023-03-04 12:00:00+00:00,2023
2024-03-04 13:00:00+00:00,139.0,28.84,2023-03-04 13:00:00+00:00,2023
2024-03-04 14:00:00+00:00,164.0,26.48,2023-03-04 14:00:00+00:00,2023
2024-03-04 15:00:00+00:00,161.0,21.9,2023-03-04 15:00:00+00:00,2023
2024-03-04 16:00:00+00:00,51.0,15.57,2023-03-04 16:00:00+00:00,2023
2024-03-04 17:00:00+00:00,26.0,8.01,2023-03-04 17:00:00+00:00,2023
2024-03-04 18:00:00+00:00,0.0,0.0,2023-03-04 18:00:00+00:00,2023
2024-03-04 19:00:00+00:00,0.0,0.0,2023-03-04 19:00:00+00:00,2023
2024-03-04 20:00:00+00:00,0.0,0.0,2023-03-04 20:00:00+00:00,2023
2024-03-04 21:00:00+00:00,0.0,0.0,2023-03-04 21:00:00+00:00,2023
2024-03-04 22:00:00+00:00,0.0,0.0,2023-03-04 22:00:00+00:00,2023
2024-03-04 23:00:00+00:00,0.0,0.0,2023-03-04 23:00:00+00:00,2023
2024-03-05 00:00:00+00:00,0.0,0.0,2023-03-05 00:00:00+00:00,2023
2024-03-05 01:00:00+00:00,0.0,0.0,2023-03-05 01:00:00+00:00,2023
2024-03-05 02:00:00+00:00,0.0,0.0,2023-03-05 02:00:00+00:00,2023
2024-03-05 03:00:00+00:00,0.0,0.0,2023-03-05 03:00:00+00:00,2023
2024-03-05 04:00:00+00:00,0.0,0.0,2023-03-05 04:00:00+00:00,2023
2024-03-05 05:00:00+00:00,0.0,0.0,2023-03-05 05:00:00+00:00,2023
2024-03-05 06:00:00+00:00,0.0,0.0,2023-03-05 06:00:00+00:00,2023
2024-03-05 07:00:00+00:00,0.0,0.0,2023-03-05 07:00:00+00:00,2023
2024-03-05 08:00:00+00:00,75.0,7.24,2023-03-05 08:00:00+00:00,2023
2024-03-05 09:00:00+00:00,132.0,14.94,2023-03-05 09:00:00+00:00,2023
2024-03-05 10:00:00+00:00,264.0,21.49,2023-03-05 10:00:00+00:00,2023
2024-03-05 11:00:00+00:00,280.0,26.36,2023-03-05 11:00:00+00:00,2023
2024-03-05 12:00:00+00:00,406.01,29.05,2023-03-05 12:00:00+00:00,2023
2024-03-05 13:00:00+00:00,459.01,29.22,2023-03-05 13:00:00+00:00,2023
2024-03-05 14:00:00+00:00,393.01,26.85,2023-03-05 14:00:00+00:00,2023
2024-03-05 15:00:00+00:00,192.0,22.24,2023-03-05 15:00:00+00:00,2023
2024-03-05 16:00:00+00:00,245.01,15.89,2023-03-05 16:00:00+00:00,2023
2024-03-05 17:00:00+00:00,104.0,8.31,2023-03-05 17:00:00+00:00,2023
2024-03-05 18:00:00+00:00,0.0,0.0,2023-03-05 18:00:00+00:00,2023
2024-03-05 19:00:00+00:00,0.0,0.0,2023-03-05 19:00:00+00:00,2023
2024-03-05 20:00:00+00:00,0.0,0.0,2023-03-05 20:00:00+00:00,2023
2024-03-05 21:00:00+00:00,0.0,0.0,2023-03-05 21:00:00+00:00,2023
2024-03-05 22:00:00+00:00,0.0,0.0,2023-03-05 22:00:00+00:00,2023
2024-03-05 23:00:00+00:00,0.0,0.0,2023-03-05 23:00:00+00:00,2023
2024-03-06 00:00:00+00:00,0.0,0.0,2023-03-06 00:00:00+00:00,2023
2024-03-06 01:00:00+00:00,0.0,0.0,2023-03-06 01:00:00+00:00,2023
2024-03-06 02:00:00+00:00,0.0,0.0,2023-03-06 02:00:00+00:00,2023
2024-03-06 03:00:00+00:00,0.0,0.0,2023-03-06 03:00:00+00:00,2023
2024-03-06 04:00:00+00:00,0.0,0.0,2023-03-06 04:00:00+00:00,2023
2024-03-06 05:00:00+00:00,0.0,0.0,2023-03-06 05:00:00+00:00,2023
2024-03-06 06:00:00+00:00,0.0,0.0,2023-03-06 06:00:00+00:00,2023
2024-03-06 07:00:00+00:00,0.0,0.0,2023-03-06 07:00:00+00:00,2023
2024-03-06 08:00:00+00:00,58.0,7.59,2023-03-06 08:00:00+00:00,2023
2024-03-06 09:00:00+00:00,85.0,15.31,2023-03-06 09:00:00+00:00,2023
2024-03-06 10:00:00+00:00,219.0,21.87,2023-03-06 10:00:00+00:00,2023
2024-03-06 11:00:00+00:00,172.0,26.75,2023-03-06 11:00:00+00:00,2023
2024-03-06 12:00:00+00:00,367.0,29.44,2023-03-06 12:00:00+00:00,2023
2024-03-06 13:00:00+00:00,280.0,29.6,2023-03-06 13:00:00+00:00,2023
2024-03-06 14:00:00+00:00,280.0,27.21,2023-03-06 14:00:00+00:00,2023
2024-03-06 15:00:00+00:00,147.0,22.58,2023-03-06 15:00:00+00:00,2023
2024-03-06 16:00:00+00:00,98.0,16.2,2023-03-06 16:00:00+00:00,2023
2024-03-06 17:00:00+00:00,65.0,8.6,2023-03-06 17:00:00+00:00,2023
2024-03-06 18:00:00+00:00,0.0,0.0,2023-03-06 18:00:00+00:00,2023
2024-03-06 19:00:00+00:00,0.0,0.0,2023-03-06 19:00:00+00:00,2023
2024-03-06 20:00:00+00:00,0.0,0.0,2023-03-06 20:00:00+00:00,2023
2024-03-06 21:00:00+00:00,0.0,0.0,2023-03-06 21:00:00+00:00,2023
2024-03-06 22:00:00+00:00,0.0,0.0,2023-03-06 22:00:00+00:00,2023
2024-03-06 23:00:00+00:00,0.0,0.0,2023-03-06 23:00:00+00:00,2023
2024-03-07 00:00:00+00:00,0.0,0.0,2023-03-07 00:00:00+00:00,2023
2024-03-07 01:00:00+00:00,0.0,0.0,2023-03-07 01:00:00+00:00,2023
2024-03-07 02:00:00+00:00,0.0,0.0,2023-03-07 02:00:00+00:00,2023
2024-03-07 03:00:00+00:00,0.0,0.0,2023-03-07 03:00:00+00:00,2023
2024-03-07 04:00:00+00:00,0.0,0.0,2023-03-07 04:00:00+00:00,2023
2024-03-07 05:00:00+00:00,0.0,0.0,2023-03-07 05:00:00+00:00,2023
2024-03-07 06:00:00+00:00,0.0,0.0,2023-03-07 06:00:00+00:00,2023
2024-03-07 07:00:00+00:00,0.0,0.0,2023-03-07 07:00:00+00:00,2023
2024-03-07 08:00:00+00:00,105.0,7.95,2023-03-07 08:00:00+00:00,2023
2024-03-07 09:00:00+00:00,238.01,15.68,2023-03-07 09:00:00+00:00,2023
2024-03-07 10:00:00+00:00,379.01,22.25,2023-03-07 10:00:00+00:00,2023
2024-03-07 11:00:00+00:00,463.01,27.14,2023-03-07 11:00:00+00:00,2023
2024-03-07 12:00:00+00:00,259.0,29.83,2023-03-07 12:00:00+00:00,2023
2024-03-07 13:00:00+00:00,529.01,29.98,2023-03-07 13:00:00+00:00,2023
2024-03-07 14:00:00+00:00,454.01,27.57,2023-03-07 14:00:00+00:00,2023
2024-03-07 15:00:00+00:00,360.01,22.92,2023-03-07 15:00:00+00:00,2023
2024-03-07 16:00:00+00:00,244.01,16.52,2023-03-07 16:00:00+00:00,2023
2024-03-07 17:00:00+00:00,43.0,8.9,2023-03-07 17:00:00+00:00,2023
2024-03-07 18:00:00+00:00,0.0,0.0,2023-03-07 18:00:00+00:00,2023
2024-03-07 19:00:00+00:00,0.0,0.0,2023-03-07 19:00:00+00:00,2023
2024-03-07 20:00:00+00:00,0.0,0.0,2023-03-07 20:00:00+00:00,2023
2024-03-07 21:00:00+00:00,0.0,0.0,2023-03-07 21:00:00+00:00,2023
2024-03-07 22:00:00+00:00,0.0,0.0,2023-03-07 22:00:00+00:00,2023
2024-03-07 23:00:00+00:00,0.0,0.0,2023-03-07 23:00:00+00:00,2023
2024-03-08 00:00:00+00:00,0.0,0.0,2023-03-08 00:00:00+00:00,2023
2024-03-08 01:00:00+00:00,0.0,0.0,2023-03-08 01:00:00+00:00,2023
2024-03-08 02:00:00+00:00,0.0,0.0,2023-03-08 02:00:00+00:00,2023
2024-03-08 03:00:00+00:00,0.0,0.0,2023-03-08 03:00:00+00:00,2023
2024-03-08 04:00:00+00:00,0.0,0.0,2023-03-08 04:00:00+00:00,2023
2024-03-08 05:00:00+00:00,0.0,0.0,2023-03-08 05:00:00+00:00,2023
2024-03-08 06:00:00+00:00,0.0,0.0,2023-03-08 06:00:00+00:00,2023
2024-03-08 07:00:00+00:00,0.0,0.0,2023-03-08 07:00:00+00:00,2023
2024-03-08 08:00:00+00:00,108.0,8.31,2023-03-08 08:00:00+00:00,2023
2024-03-08 09:00:00+00:00,257.01,16.05,2023-03-08 09:00:00+00:00,2023
2024-03-08 10:00:00+00:00,370.01,22.63,2023-03-08 10:00:00+00:00,2023
2024-03-08 11:00:00+00:00,461.01,27.53,2023-03-08 11:00:00+00:00,2023
2024-03-08 12:00:00+00:00,535.01,30.22,2023-03-08 12:00:00+00:00,2023
2024-03-08 13:00:00+00:00,537.01,30.37,2023-03-08 13:00:00+00:00,2023
2024-03-08 14:00:00+00:00,481.01,27.94,2023-03-08 14:00:00+00:00,2023
2024-03-08 15:00:00+00:00,375.01,23.26,2023-03-08 15:00:00+00:00,2023
2024-03-08 16:00:00+00:00,261.01,16.83,2023-03-08 16:00:00+00:00,2023
2024-03-08 17:00:00+00:00,117.0,9.2,2023-03-08 17:00:00+00:00,2023
2024-03-08 18:00:00+00:00,0.0,0.0,2023-03-08 18:00:00+00:00,2023
2024-03-08 19:00:00+00:00,0.0,0.0,2023-03-08 19:00:00+00:00,2023
2024-03-08 20:00:00+00:00,0.0,0.0,2023-03-08 20:00:00+00:00,2023
2024-03-08 21:00:00+00:00,0.0,0.0,2023-03-08 21:00:00+00:00,2023
2024-03-08 22:00:00+00:00,0.0,0.0,2023-03-08 22:00:00+00:00,2023
2024-03-08 23:00:00+00:00,0.0,0.0,2023-03-08 23:00:00+00:00,2023
2024-03-09 00:00:00+00:00,0.0,0.0,2023-03-09 00:00:00+00:00,2023
2024-03-09 01:00:00+00:00,0.0,0.0,2023-03-09 01:00:00+00:00,2023
2024-03-09 02:00:00+00:00,0.0,0.0,2023-03-09 02:00:00+00:00,2023
2024-03-09 03:00:00+00:00,0.0,0.0,2023-03-09 03:00:00+00:00,2023
2024-03-09 04:00:00+00:00,0.0,0.0,2023-03-09 04:00:00+00:00,2023
2024-03-09 05:00:00+00:00,0.0,0.0,2023-03-09 05:00:00+00:00,2023
2024-03-09 06:00:00+00:00,0.0,0.0,2023-03-09 06:00:00+00:00,2023
2024-03-09 07:00:00+00:00,0.0,0.0,2023-03-09 07:00:00+00:00,2023
2024-03-09 08:00:00+00:00,56.0,8.67,2023-03-09 08:00:00+00:00,2023
2024-03-09 09:00:00+00:00,115.0,16.42,2023-03-09 09:00:00+00:00,2023
2024-03-09 10:00:00+00:00,177.0,23.01,2023-03-09 10:00:00+00:00,2023
2024-03-09 11:00:00+00:00,100.0,27.92,2023-03-09 11:00:00+00:00,2023
2024-03-09 12:00:00+00:00,157.0,30.62,2023-03-09 12:00:00+00:00,2023
2024-03-09 13:00:00+00:00,191.0,30.75,2023-03-09 13:00:00+00:00,2023
2024-03-09 14:00:00+00:00,139.0,28.3,2023-03-09 14:00:00+00:00,2023
2024-03-09 15:00:00+00:00,81.0,23.6,2023-03-09 15:00:00+00:00,2023
2024-03-09 16:00:00+00:00,76.0,17.15,2023-03-09 16:00:00+00:00,2023
2024-03-09 17:00:00+00:00,21.0,9.49,2023-03-09 17:00:00+00:00,2023
2024-03-09 18:00:00+00:00,0.0,0.0,2023-03-09 18:00:00+00:00,2023
2024-03-09 19:00:00+00:00,0.0,0.0,2023-03-09 19:00:00+00:00,2023
2024-03-09 20:00:00+00:00,0.0,0.0,2023-03-09 20:00:00+00:00,2023
2024-03-09 21:00:00+00:00,0.0,0.0,2023-03-09 21:00:00+00:00,2023
2024-03-09 22:00:00+00:00,0.0,0.0,2023-03-09 22:00:00+00:00,2023
2024-03-09 23:00:00+00:00,0.0,0.0,2023-03-09 23:00:00+00:00,2023
2024-03-10 00:00:00+00:00,0.0,0.0,2023-03-10 00:00:00+00:00,2023
2024-03-10 01:00:00+00:00,0.0,0.0,2023-03-10 01:00:00+00:00,2023
2024-03-10 02:00:00+00:00,0.0,0.0,2023-03-10 02:00:00+00:00,2023
2024-03-10 03:00:00+00:00,0.0,0.0,2023-03-10 03:00:00+00:00,2023
2024-03-10 04:00:00+00:00,0.0,0.0,2023-03-10 04:00:00+00:00,2023
2024-03-10 05:00:00+00:00,0.0,0.0,2023-03-10 05:00:00+00:00,2023
2024-03-10 06:00:00+00:00,0.0,0.0,2023-03-10 06:00:00+00:00,2023
2024-03-10 07:00:00+00:00,0.0,0.0,2023-03-10 07:00:00+00:00,2023
2024-03-10 08:00:00+00:00,113.0,9.03,2023-03-10 08:00:00+00:00,2023
2024-03-10 09:00:00+00:00,262.01,16.79,2023-03-10 09:00:00+00:00,2023
2024-03-10 10:00:00+00:00,381.01,23.4,2023-03-10 10:00:00+00:00,2023
2024-03-10 11:00:00+00:00,464.01,28.32,2023-03-10 11:00:00+00:00,2023
2024-03-10 12:00:00+00:00,527.01,31.01,2023-03-10 12:00:00+00:00,2023
2024-03-10 13:00:00+00:00,538.01,31.14,2023-03-10 13:00:00+00:00,2023
2024-03-10 14:00:00+00:00,496.01,28.67,2023-03-10 14:00:00+00:00,2023
2024-03-10 15:00:00+00:00,397.01,23.93,2023-03-10 15:00:00+00:00,2023
2024-03-10 16:00:00+00:00,282.01,17.46,2023-03-10 16:00:00+00:00,2023
2024-03-10 17:00:00+00:00,52.0,9.79,2023-03-10 17:00:00+00:00,2023
2024-03-10 18:00:00+00:00,0.0,0.0,2023-03-10 18:00:00+00:00,2023
2024-03-10 19:00:00+00:00,0.0,0.0,2023-03-10 19:00:00+00:00,2023
2024-03-10 20:00:00+00:00,0.0,0.0,2023-03-10 20:00:00+00:00,2023
2024-03-10 21:00:00+00:00,0.0,0.0,2023-03-10 21:00:00+00:00,2023
2024-03-10 22:00:00+00:00,0.0,0.0,2023-03-10 22:00:00+00:00,2023
2024-03-10 23:00:00+00:00,0.0,0.0,2023-03-10 23:00:00+00:00,2023
2024-03-11 00:00:00+00:00,0.0,0.0,2023-03-11 00:00:00+00:00,2023
2024-03-11 01:00:00+00:00,0.0,0.0,2023-03-11 01:00:00+00:00,2023
2024-03-11 02:00:00+00:00,0.0,0.0,2023-03-11 02:00:00+00:00,2023
2024-03-11 03:00:00+00:00,0.0,0.0,2023-03-11 03:00:00+00:00,2023
2024-03-11 04:00:00+00:00,0.0,0.0,2023-03-11 04:00:00+00:00,2023
2024-03-11 05:00:00+00:00,0.0,0.0,2023-03-11 05:00:00+00:00,2023
2024-03-11 06:00:00+00:00,0.0,0.0,2023-03-11 06:00:00+00:00,2023
2024-03-11 07:00:00+00:00,0.0,0.0,2023-03-11 07:00:00+00:00,2023
2024-03-11 08:00:00+00:00,30.0,9.4,2023-03-11 08:00:00+00:00,2023
2024-03-11 09:00:00+00:00,54.0,17.17,2023-03-11 09:00:00+00:00,2023
2024-03-11 10:00:00+00:00,125.0,23.79,2023-03-11 10:00:00+00:00,2023
2024-03-11 11:00:00+00:00,147.0,28.71,2023-03-11 11:00:00+00:00,2023
2024-03-11 12:00:00+00:00,110.0,31.41,2023-03-11 12:00:00+00:00,2023
2024-03-11 13:00:00+00:00,69.0,31.52,2023-03-11 13:00:00+00:00,2023
2024-03-11 14:00:00+00:00,93.0,29.03,2023-03-11 14:00:00+00:00,2023
2024-03-11 15:00:00+00:00,136.0,24.27,2023-03-11 15:00:00+00:00,2023
2024-03-11 16:00:00+00:00,103.0,17.77,2023-03-11 16:00:00+00:00,2023
2024-03-11 17:00:00+00:00,52.0,10.08,2023-03-11 17:00:00+00:00,2023
2024-03-11 18:00:00+00:00,0.0,0.0,2023-03-11 18:00:00+00:00,2023
2024-03-11 19:00:00+00:00,0.0,0.0,2023-03-11 19:00:00+00:00,2023
2024-03-11 20:00:00+00:00,0.0,0.0,2023-03-11 20:00:00+00:00,2023
2024-03-11 21:00:00+00:00,0.0,0.0,2023-03-11 21:00:00+00:00,2023
2024-03-11 22:00:00+00:00,0.0,0.0,2023-03-11 22:00:00+00:00,2023
2024-03-11 23:00:00+00:00,0.0,0.0,2023-03-11 23:00:00+00:00,2023
2024-03-12 00:00:00+00:00,0.0,0.0,2023-03-12 00:00:00+00:00,2023
2024-03-12 01:00:00+00:00,0.0,0.0,2023-03-12 01:00:00+00:00,2023
2024-03-12 02:00:00+00:00,0.0,0.0,2023-03-12 02:00:00+00:00,2023
2024-03-12 03:00:00+00:00,0.0,0.0,2023-03-12 03:00:00+00:00,2023
2024-03-12 04:00:00+00:00,0.0,0.0,2023-03-12 04:00:00+00:00,2023
